date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:38:25	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d1f3b31-4e9f%22	https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/glyphicons-halflings-regular.f4769f9b.eot	C:/Users/user/Downloads/light-bootstrap-dashboard-pro-react/light-bootstrap-dashboard-pro-react/demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/glyphicons-halflings-regular.f4769f9b.eot	(from https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/css/2.15fd917e.chunk.css)
09:38:25	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d1f3b31-4e9f%22	https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/glyphicons-halflings-regular.f4769f9b.eot?	C:/Users/user/Downloads/light-bootstrap-dashboard-pro-react/light-bootstrap-dashboard-pro-react/demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/glyphicons-halflings-regular.f4769f9bd41d.eot	(from https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/css/2.15fd917e.chunk.css)
09:38:25	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%225d1f3b31-466c%22	https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/glyphicons-halflings-regular.448c34a5.woff2	C:/Users/user/Downloads/light-bootstrap-dashboard-pro-react/light-bootstrap-dashboard-pro-react/demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/glyphicons-halflings-regular.448c34a5.woff2	(from https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/css/2.15fd917e.chunk.css)
09:38:25	23424/23424	---M--	200	added ('OK')	font/woff	etag:%225d1f3b31-5b80%22	https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/glyphicons-halflings-regular.fa277232.woff	C:/Users/user/Downloads/light-bootstrap-dashboard-pro-react/light-bootstrap-dashboard-pro-react/demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/glyphicons-halflings-regular.fa277232.woff	(from https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/css/2.15fd917e.chunk.css)
09:38:27	45404/45404	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d1f3b31-b15c%22	https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/glyphicons-halflings-regular.e18bbf61.ttf	C:/Users/user/Downloads/light-bootstrap-dashboard-pro-react/light-bootstrap-dashboard-pro-react/demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/glyphicons-halflings-regular.e18bbf61.ttf	(from https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/css/2.15fd917e.chunk.css)
09:38:27	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225d1f3b31-1a8c2%22	https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/glyphicons-halflings-regular.89889688.svg	C:/Users/user/Downloads/light-bootstrap-dashboard-pro-react/light-bootstrap-dashboard-pro-react/demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/glyphicons-halflings-regular.89889688.svg	(from https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/css/2.15fd917e.chunk.css)
09:38:27	58680/58680	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d1f3b31-e538%22	https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/Pe-icon-7-stroke.71394c0c.eot	C:/Users/user/Downloads/light-bootstrap-dashboard-pro-react/light-bootstrap-dashboard-pro-react/demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/Pe-icon-7-stroke.71394c0c.eot	(from https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/css/main.a3666efc.chunk.css)
09:38:28	58680/58680	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d1f3b31-e538%22	https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/Pe-icon-7-stroke.71394c0c.eot?	C:/Users/user/Downloads/light-bootstrap-dashboard-pro-react/light-bootstrap-dashboard-pro-react/demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/Pe-icon-7-stroke.71394c0cd41d.eot	(from https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/css/main.a3666efc.chunk.css)
09:38:28	58556/58556	---M--	200	added ('OK')	font/woff	etag:%225d1f3b31-e4bc%22	https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/Pe-icon-7-stroke.b38ef310.woff	C:/Users/user/Downloads/light-bootstrap-dashboard-pro-react/light-bootstrap-dashboard-pro-react/demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/Pe-icon-7-stroke.b38ef310.woff	(from https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/css/main.a3666efc.chunk.css)
09:38:28	58480/58480	---MCZ	200	added ('OK')	font/ttf	etag:W/%225d1f3b31-e470%22	https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/Pe-icon-7-stroke.01798bc1.ttf	C:/Users/user/Downloads/light-bootstrap-dashboard-pro-react/light-bootstrap-dashboard-pro-react/demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/Pe-icon-7-stroke.01798bc1.ttf	(from https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/css/main.a3666efc.chunk.css)
09:38:28	164020/164020	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225d1f3b31-280b4%22	https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/Pe-icon-7-stroke.c45f7de0.svg	C:/Users/user/Downloads/light-bootstrap-dashboard-pro-react/light-bootstrap-dashboard-pro-react/demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/media/Pe-icon-7-stroke.c45f7de0.svg	(from https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/static/css/main.a3666efc.chunk.css)
09:38:29	9339/9339	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Aug%202019%2001:38:31%20GMT	https://demos.creative-tim.com/light-bootstrap-dashboard-pro-react/POST	C:/Users/user/Downloads/light-bootstrap-dashboard-pro-react/light-bootstrap-dashboard-pro-react/demos.creative-tim.com/light-bootstrap-dashboard-pro-react/POST	(from http://connect.facebook.net/en_US/fbevents.js)
